Repository Full Name,Repository Description,Star Count,Fork Count,Repository Licence,Main Language,Language Repartition
sushrestha/azure,"stuffs related to Azure - Terraform code, Design and so on",0,0,NO LICENSE,HCL,{'HCL': 100.0}
Nisha318/Terraform-Azure-Configs,Terraform Configuration Files for Azure,1,0,NO LICENSE,HCL,"{'HCL': 99.98, 'PowerShell': 0.02}"
wibblemaster/ctest,Simple AKS TF example,0,0,NO LICENSE,HCL,{'HCL': 100.0}
sduff/ccloud-demo,ccloud-demo,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ShyamaKalandoor/JCRepo,,0,0,NO LICENSE,HCL,"{'HCL': 99.98, 'Dockerfile': 0.02}"
LOLRedPanda/app-core,Open Source Core Application,2,0,GNU General Public License v3.0,JavaScript,"{'JavaScript': 53.48, 'TypeScript': 30.51, 'HCL': 15.18, 'Dockerfile': 0.76, 'CSS': 0.06}"
amitsharma77336/terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
terenceluk/Development,,0,0,NO LICENSE,HCL,"{'HCL': 88.84, 'Shell': 8.6, 'Ruby': 2.25, 'PowerShell': 0.32}"
tetrateio/tetrate-service-bridge-sandbox,"Deploy Tetrate Service Bridge Demo on Azure Kubernetes Service (AKS), Google Kubernetes Engine (GKE) and/or Elastic Kubernetes Service (EKS) using Terraform",8,8,Apache License 2.0,HCL,"{'HCL': 90.91, 'Makefile': 7.99, 'Shell': 1.1}"
ElettroAle/SharedInfrastructure,,0,0,NO LICENSE,HCL,"{'HCL': 99.4, 'PowerShell': 0.6}"
identiq-protocol/edge-infrastructure,Identiq Edge provisioning Terraform modules  ,4,0,NO LICENSE,HCL,"{'HCL': 90.81, 'Shell': 8.82, 'Smarty': 0.37}"
TestOrg679/APIMTerraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
meloservices/WSL2-Powershell-Script,,0,0,NO LICENSE,HCL,"{'HCL': 89.63, 'PowerShell': 10.37}"
Mouflok/terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
dawlysd/azure-application-gateway-microhack,,2,1,NO LICENSE,HCL,{'HCL': 100.0}
kgknutsson/terraform-modules,Reusable Terraform modules,0,1,NO LICENSE,HCL,{'HCL': 100.0}
gogorichie/tf-playground,Terraform Based Azure Playground Environment For Learning,3,2,NO LICENSE,HCL,"{'HCL': 98.77, 'Shell': 1.23}"
massdriver-cloud/massdriver-cli,A command line interface for managing your Massdriver account and resources,3,2,Apache License 2.0,Go,"{'Go': 95.82, 'HCL': 1.32, 'Makefile': 1.09, 'Dockerfile': 0.86, 'Ruby': 0.78, 'Shell': 0.14}"
imjoseangel/terraform-azurerm-cognitive,Terraform Module for deploying a Azure Cognitive Service (QNA),0,0,MIT License,HCL,"{'HCL': 67.26, 'Shell': 25.18, 'Python': 6.44, 'Makefile': 1.12}"
claranet/terraform-azurerm-bastion-vm,Terraform module for a bastion (Jump Host) via a Linux VM,3,1,Apache License 2.0,HCL,"{'HCL': 99.55, 'Smarty': 0.45}"
yogikondeboina/githuby,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
AkzholS7/terraform-azurerm-networking_folder,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
santosh-gh/Terraform,,0,0,NO LICENSE,HCL,"{'HCL': 94.83, 'Shell': 5.17}"
Mastermind-J3/project-1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hmcts/am-role-assignment-batch-service,,0,1,MIT License,Java,"{'Java': 92.93, 'HTML': 3.43, 'Shell': 1.9, 'Groovy': 1.08, 'HCL': 0.41, 'Dockerfile': 0.24}"
vijaypraneeth/bdonline-tf-code-v2.5,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
gabhijit99/test,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
yogikondeboina/azterraformact,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
itom-qe/terraform-test-2023-02-13-T-10-02-611-beahy,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
siddhartha2303/azurelabs,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
nidave5/codegoat1,,0,0,NO LICENSE,HCL,"{'HCL': 93.19, 'Makefile': 2.18, 'Go': 1.64, 'Shell': 1.49, 'Bicep': 0.68, 'Dockerfile': 0.28, 'JavaScript': 0.27, 'Smarty': 0.26}"
afriha/aks-labs,,0,0,Apache License 2.0,HCL,"{'HCL': 98.76, 'HTML': 1.24}"
fingineering/MaskedColumnDBDemo,A demo project containing Terraform files and SQL Server Project to create a demo DB with masked columns,0,0,NO LICENSE,HCL,"{'HCL': 78.53, 'TSQL': 21.47}"
gangwalabhay99/terraform-github-action,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
sighup/xyz-infra,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
olandodeflexy/aks-cluster-terraform,,0,0,NO LICENSE,HCL,"{'HCL': 61.23, 'Shell': 38.77}"
olandodeflexy/token-generation-script,,0,0,NO LICENSE,HCL,"{'HCL': 83.12, 'Shell': 16.88}"
hari11uj1/testsight,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hashicorp-japan/se-workshop-hashicat-app-jp,,0,0,Mozilla Public License 2.0,HCL,"{'HCL': 84.33, 'Shell': 15.67}"
FdelMazo/7573-Arqui,Trabajos Prácticos de Arquitectura de Software (Curso Calonico) - 7573 - 2022c2 FIUBA ,2,0,NO LICENSE,HCL,"{'HCL': 50.59, 'JavaScript': 29.33, 'Shell': 13.13, 'Makefile': 3.09, 'Python': 2.98, 'Dockerfile': 0.88}"
Rehshma/Terraform_Project,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
steffaloff/cafekopp,Web app with NextJs-13,0,0,NO LICENSE,JavaScript,"{'JavaScript': 65.87, 'CSS': 21.25, 'HCL': 12.88}"
adamrushuk/devops-lab,This is the main repo where I test and use DevOps tools and processes.,20,2,NO LICENSE,PowerShell,"{'PowerShell': 38.15, 'HCL': 30.01, 'Shell': 29.61, 'Dockerfile': 1.23, 'Smarty': 0.56, 'Python': 0.45}"
equinor/terraform-azurerm-databricks,Terraform module which creates Azure Databricks resources,0,0,NO LICENSE,HCL,"{'HCL': 80.53, 'Go': 19.47}"
IndhumathiParamasivam/terraform-aks,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ShyamaKalandoor/my_terragoat,,0,0,Apache License 2.0,HCL,"{'HCL': 99.98, 'Dockerfile': 0.02}"
tjsullivan1/tjs-scripts,"Instead of using gists, a repo for my scripts. ",2,0,MIT License,PowerShell,"{'PowerShell': 38.19, 'HCL': 23.62, 'Bicep': 22.37, 'Python': 11.45, 'Shell': 3.59, 'Batchfile': 0.47, 'Dockerfile': 0.31}"
AnilDeyyala/terratest-modules-terraform,,0,0,NO LICENSE,Go,"{'Go': 51.66, 'HCL': 48.34}"
giridhar23/terraform-provision-aks-cluster,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Ozoubia/test,,0,0,Apache License 2.0,Java,"{'Java': 62.06, 'Kotlin': 29.76, 'HCL': 8.01, 'Python': 0.18}"
clouddrove/terraform-azure-virtual-machine,,0,1,MIT License,HCL,"{'HCL': 97.75, 'Go': 2.0, 'Makefile': 0.15, 'Shell': 0.11}"
zsolt-github/Demo-Project-Jenkins--v2,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hari11uj1/PURVIEW,THIS IS FOR PURVIEW,0,0,NO LICENSE,HCL,{'HCL': 100.0}
pluralsight-cloud/content-Hands-on-with-Terraform-on-Azure,,0,0,NO LICENSE,Bicep,"{'Bicep': 69.91, 'PowerShell': 27.79, 'HCL': 2.3}"
CPS-Innovation/DNS-Self-Service,Repository to allow developers to create their own DNS zones and records under int.cps.gov.uk,0,0,NO LICENSE,HCL,{'HCL': 100.0}
BrightCubes/terraform-azure-workshop,,0,0,NO LICENSE,HCL,"{'HCL': 99.8, 'Shell': 0.2}"
praveen2391/dss-cus,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ravi-git-22/11-feb-deploy-app-pipeline-static-website2,this repository is to create  a staic website and host in Azure Storage,0,0,NO LICENSE,HCL,"{'HCL': 46.8, 'Shell': 39.63, 'HTML': 13.56}"
CPS-Innovation/pipeline-vpnclient-poc,Demo of azure vnet and VPN client that can be used by humans and also DevOps pipelines,0,0,MIT License,HCL,{'HCL': 100.0}
jmspradlin/multicloud,Example Terraform Deployment to multiple cloud providers.,0,0,NO LICENSE,HCL,{'HCL': 100.0}
bootlabstech/terraform-azurerm-blob,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
anksonu92/terraform-on-azure-with-azure-devops,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
pagopa/pagopa-afm-calculator,Taxpayer fees calculator for pagoPA,0,1,NO LICENSE,Java,"{'Java': 68.42, 'Gherkin': 14.43, 'JavaScript': 6.18, 'Shell': 5.18, 'HCL': 4.14, 'Python': 1.03, 'Dockerfile': 0.62}"
kl3lia/mlops-project-template,,0,0,MIT License,Python,"{'Python': 71.43, 'Jupyter Notebook': 20.96, 'HCL': 5.35, 'Bicep': 1.39, 'Dockerfile': 0.87}"
fawziklo/mlops-accelerator-demo,,0,0,MIT License,Python,"{'Python': 51.12, 'HCL': 48.88}"
mstva/kodeec,Flask Backend API with Azure Infrastructure,0,0,NO LICENSE,HCL,"{'HCL': 56.37, 'Python': 35.41, 'Dockerfile': 4.24, 'Shell': 3.98}"
tim-gr/cloud-lab,,0,0,NO LICENSE,JavaScript,"{'JavaScript': 60.13, 'HCL': 32.32, 'Pug': 5.37, 'CSS': 2.17}"
sirisha423/azure_windows_vm,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
katharikoti/terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
karthiksg23/Bosch-Azure-Devops-Feb-23,,0,0,NO LICENSE,HCL,"{'HCL': 63.37, 'Shell': 28.18, 'Jinja': 4.65, 'HTML': 1.42, 'Dockerfile': 1.34, 'Batchfile': 1.04}"
pagopa/mil-infra,SW Client Project - Multi-channel Integration Layer - Infrastructure,0,0,NO LICENSE,HCL,"{'HCL': 93.17, 'Shell': 6.83}"
tuananh281/devops-project,This is my first DevOps project,2,1,NO LICENSE,HCL,"{'HCL': 98.61, 'Shell': 1.39}"
Anuragkhare9211/mlops-v2,,0,0,MIT License,Python,"{'Python': 71.43, 'Jupyter Notebook': 20.96, 'HCL': 5.35, 'Bicep': 1.39, 'Dockerfile': 0.87}"
trevorpatch73/TF-MAC-HUB-SPOKE,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
mario-slowinski/terraform-azurerm-subnet,Terraform Azure Subnet.,0,0,GNU General Public License v3.0,HCL,{'HCL': 100.0}
Sunbird-Obsrv/obsrv-automation,,0,5,MIT License,Mustache,"{'Mustache': 85.12, 'HCL': 11.75, 'Smarty': 3.13}"
vdmgolub-corp/demo-repo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
MohanBatta/website,,0,0,NO LICENSE,HCL,"{'HCL': 72.93, 'HTML': 27.07}"
alex-kuck/circleci-env-via-terraform,Minimal example displaying how to sync secrets managed in Terraform to CircleCI,0,0,NO LICENSE,HCL,"{'HCL': 93.88, 'Makefile': 6.12}"
GTRekter/Training,Training template,8,10,MIT License,HCL,"{'HCL': 45.73, 'JavaScript': 29.12, 'C#': 13.63, 'HTML': 7.89, 'CSS': 1.47, 'Dockerfile': 1.13, 'Go': 0.62, 'Shell': 0.42}"
Vriksha-maker/test,,0,0,NO LICENSE,HCL,"{'HCL': 78.6, 'JavaScript': 10.99, 'PowerShell': 10.41}"
anis-org/terraform-workshop,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Naveen-100/terraform-assessment,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Avi207/terraform_adv,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
MontiCore/montithings,A MontiCore language for IoT applications,10,6,Other,Java,"{'Java': 42.63, 'C++': 30.09, 'FreeMarker': 9.38, 'C': 5.55, 'Prolog': 4.85, 'Mathematica': 3.42, 'Python': 1.52, 'Shell': 0.72, 'Vue': 0.65, 'CMake': 0.26, 'PowerShell': 0.25, 'Dockerfile': 0.21, 'HCL': 0.2, 'JavaScript': 0.18, 'Groovy': 0.05, 'Arc': 0.03, 'Fluent': 0.0}"
vazsingh/azure-tools,,0,0,NO LICENSE,Bicep,"{'Bicep': 54.42, 'HCL': 24.0, 'PowerShell': 21.58}"
StevenDK2405/Azure-Cloud-DevOps-Starter-Code,,0,0,Other,Jupyter Notebook,"{'Jupyter Notebook': 70.48, 'HCL': 15.4, 'Python': 7.13, 'Shell': 4.62, 'Makefile': 1.69, 'Dockerfile': 0.69}"
nausif/azure-tf-practice,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
aileenjenkins/lab2,,0,0,NO LICENSE,HCL,"{'HCL': 73.49, 'Shell': 13.43, 'Bicep': 13.07}"
youssefjeh/Automating-Terraform-deployments-on-Azure-using-Jenkins,,0,0,NO LICENSE,HCL,"{'HCL': 66.78, 'Java': 16.37, 'HTML': 7.53, 'Shell': 7.22, 'Dockerfile': 2.1}"
ExtraBB/tf,Terraform for AZ-700,0,0,NO LICENSE,HCL,{'HCL': 100.0}
devops1777/Tarun-Windows-VM,,1,0,NO LICENSE,HCL,{'HCL': 100.0}
mhassaninmsft/fraud-detection,,0,0,NO LICENSE,C#,"{'C#': 74.21, 'HCL': 22.69, 'Dockerfile': 2.77, 'Shell': 0.33}"
ycetindil/Terraform-Azure-Standard-Load-Balancer,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
oWretch/Nerdio-Terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ccs-test-org/az-nsg,Azure Network Security Group,0,0,NO LICENSE,HCL,{'HCL': 100.0}
treydoesdevops/terraform-modules-exam,Creating reusable infrastructure as code with terraform modules,0,0,NO LICENSE,HCL,{'HCL': 100.0}
cycloidio/backend-test-catalogs-repo,,0,0,NO LICENSE,HCL,"{'HCL': 69.95, 'Jinja': 16.79, 'Python': 7.9, 'Shell': 5.36}"
narisada014/azure_queuing,,0,0,NO LICENSE,Go,"{'Go': 88.6, 'HCL': 11.4}"
sndpch/multiple-azure-vm,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
sndpch/azure-vm,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
tribv-gh-org/terraform-azurerm-landingzone,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
itom-qe/terraform-test-2023-02-15-T-10-02-757-hihsk,,0,0,NO LICENSE,,{}
Azure-Samples/media-services-video-indexer,Contains the Azure Media Services Video Indexer samples,80,61,MIT License,JavaScript,"{'JavaScript': 32.45, 'Jupyter Notebook': 21.13, 'C#': 11.55, 'HTML': 9.08, 'Python': 8.58, 'HCL': 4.94, 'PowerShell': 4.17, 'Smarty': 3.41, 'TypeScript': 2.03, 'Java': 1.45, 'CSS': 0.65, 'Dockerfile': 0.41, 'Bicep': 0.07, 'SCSS': 0.03, 'Shell': 0.03, 'ASP.NET': 0.01}"
lohrenzho/terrazure,sample azure,0,0,NO LICENSE,HCL,{'HCL': 100.0}
suresh-akidev/terraform-skillupstan,,0,0,NO LICENSE,HCL,"{'HCL': 97.38, 'Shell': 2.62}"
OTTER-5GWAN/topology,Terraform code for generating multi-WAN topology,0,0,NO LICENSE,HCL,{'HCL': 100.0}
namballa/globalcloud,globalcloud,0,0,NO LICENSE,HCL,{'HCL': 100.0}
massdriver-cloud/azure-cognitive-service-language,,0,0,NO LICENSE,HCL,"{'HCL': 46.32, 'Ruby': 34.46, 'Makefile': 19.22}"
almostrealism/iwfm-docker,Integrated Water Flow Model Docker Container based on Intel HPC Kit,1,1,NO LICENSE,Fortran,"{'Fortran': 52.97, 'TeX': 38.18, 'Python': 3.58, 'Shell': 1.59, 'C': 1.49, 'CMake': 0.84, 'Makefile': 0.49, 'HCL': 0.45, 'HTML': 0.18, 'C++': 0.09, 'Smarty': 0.08, 'M4': 0.03, 'Meson': 0.02, 'Dockerfile': 0.01, 'NASL': 0.01}"
Robin118/terraform_azure,Este repositorio contiene la configuración de IaaS con Terraform de una arquitectura en Microsoft Azure,0,0,NO LICENSE,HCL,{'HCL': 100.0}
sagarpawar123/IaCBatch,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ggauchon/FYC-Exercice,Document aide FYC,0,0,NO LICENSE,HCL,{'HCL': 100.0}
freelearn2000/Python1,,0,0,NO LICENSE,HCL,"{'HCL': 46.12, 'Jupyter Notebook': 33.44, 'HTML': 10.99, 'JavaScript': 9.45}"
gbralo/garage,,0,0,NO LICENSE,C#,"{'C#': 71.93, 'HCL': 16.97, 'Dockerfile': 11.09}"
OrCider/terragoat,,0,0,Apache License 2.0,HCL,"{'HCL': 99.98, 'Dockerfile': 0.02}"
movinalot/hashitalks-2023,Terraform code for HashiTalks 2023 - Advanced Terraform Techniques 2/16 11:45-12:15 Eastern,0,0,MIT License,HCL,{'HCL': 100.0}
montassarRebai/Eurowings-digital,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
HappyPotatoman/DevOpsAdvancedTerraform,Terraform Scripts,0,0,NO LICENSE,HCL,"{'HCL': 92.25, 'Python': 4.47, 'Dockerfile': 3.29}"
rmasclef/terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
matt-de-dominicis/project-1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
jmspradlin/azure-demo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
SudhakarVSBattula/Pipeline-Staticwebapp,This repository is used to deploy static web app,0,0,NO LICENSE,HCL,"{'HCL': 66.77, 'HTML': 33.23}"
anupam-sy/terraform-azure-lab,This repository contains Terraform codes for Infrastructure deployment on Azure Public Cloud.,0,3,MIT License,HCL,{'HCL': 100.0}
deepanshu03091995/Deep_Authenticator_image_recognition,,0,0,MIT License,Python,"{'Python': 87.55, 'HCL': 11.22, 'Shell': 0.79, 'Dockerfile': 0.44}"
mjtechguy/tf-ab-demo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
BackstageOrgTest/labs-msl8r,,0,0,MIT License,,"{'Java': 59.18, 'Shell': 21.18, 'Groovy': 12.13, 'HCL': 4.63, 'Dockerfile': 2.88}"
AndrinJmurco/Customers_test,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
learningcicd/tfe-build-composite,,0,0,NO LICENSE,Open Policy Agent,"{'Open Policy Agent': 61.24, 'HTML': 27.25, 'HCL': 11.31, 'CSS': 0.21}"
akinomojola/terratestscript,Terraform scripts in design...,0,0,NO LICENSE,HCL,{'HCL': 100.0}
brianpaulflynn/AIML01,,0,0,NO LICENSE,HCL,"{'HCL': 96.96, 'Shell': 3.04}"
FrenchBarbusCorp/Workshop-Azure-Container-Apps,Workshop 1 journée sur Azure Container Apps,2,50,NO LICENSE,HTML,"{'HTML': 46.37, 'HCL': 23.37, 'JavaScript': 19.24, 'Shell': 6.28, 'Dockerfile': 4.73}"
martin-boost-dev/labels-test,,0,0,NO LICENSE,HCL,"{'HCL': 84.48, 'Python': 12.89, 'HTML': 1.87, 'Ruby': 0.75, 'Dockerfile': 0.01}"
raphaeldeletoille/digital,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
scottamass/Devops-Course-Starter,,0,0,NO LICENSE,Python,"{'Python': 52.28, 'HTML': 36.82, 'HCL': 8.9, 'CSS': 1.43, 'Jinja': 0.57}"
MaxRuban24/watchplayread-iac,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
qbeyond/terraform-azurerm-domain-controller,,0,0,MIT License,HCL,{'HCL': 100.0}
CDCgov/prime-simplereport,"SimpleReport is a fast, free, and easy way for COVID-19 testing facilities to report results to public health departments.",40,18,Creative Commons Zero v1.0 Universal,TypeScript,"{'TypeScript': 41.88, 'Java': 41.45, 'HCL': 9.65, 'CSS': 2.15, 'SCSS': 1.89, 'JavaScript': 1.84, 'PLpgSQL': 0.38, 'Shell': 0.37, 'Makefile': 0.16, 'HTML': 0.12, 'Python': 0.07, 'Dockerfile': 0.04}"
MDRCS/terrafrom_azure,Terraform Snippets to provision resources on Azure Cloud ,0,0,MIT License,HCL,{'HCL': 100.0}
zepouet/my-cycloid-stack,,0,0,NO LICENSE,HCL,"{'HCL': 84.23, 'Shell': 15.77}"
johnathanvidu/prod-tests,,0,11,NO LICENSE,HCL,"{'HCL': 86.68, 'Mustache': 12.71, 'Shell': 0.61}"
hmcts/civil-citizen-ui,Civil Citizen UI (CCUI) application,4,6,MIT License,TypeScript,"{'TypeScript': 80.46, 'Nunjucks': 15.37, 'JavaScript': 3.34, 'Shell': 0.37, 'Groovy': 0.18, 'HCL': 0.14, 'SCSS': 0.12, 'Dockerfile': 0.01}"
Pwd9000-ML/Azure-Terraform-Deployments,Repo used to deploy Azure Resources using Terraform and GitHub Actions,19,11,MIT License,HCL,"{'HCL': 87.44, 'PowerShell': 12.56}"
Rakeshwebtech/multiserverlinux,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
syedishaq13129/AzurePipelines,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
MervHashiCorp/AzureVault_AzureAD-SSH,AzureAD Auth Method,0,0,NO LICENSE,HCL,{'HCL': 100.0}
emilefraser/terraform-extended,,0,0,"BSD 3-Clause ""New"" or ""Revised"" License",Makefile,"{'Makefile': 47.02, 'Shell': 33.08, 'HCL': 11.91, 'Batchfile': 7.99}"
leancodepl/terraform-kubernetes-cluster,,2,3,Other,HCL,"{'HCL': 92.28, 'Smarty': 7.72}"
anampvalente/devops,,0,0,MIT License,Python,"{'Python': 70.48, 'Jupyter Notebook': 22.92, 'Shell': 3.73, 'HCL': 1.89, 'R': 0.51, 'Dockerfile': 0.47}"
noney1412/extend-terraform-modules,,0,0,NO LICENSE,HCL,"{'HCL': 97.57, 'PowerShell': 2.43}"
koenwillems-tomtom/ansible-ctrl-node,ansible-ctrl-node,0,0,NO LICENSE,HCL,{'HCL': 100.0}
thetruemandalorian/devopsdockerkuberneazuredevops,,0,0,NO LICENSE,Java,"{'Java': 61.67, 'HCL': 32.77, 'Dockerfile': 3.15, 'Gherkin': 1.27, 'JavaScript': 0.7, 'Python': 0.45}"
sreekanthvarmayadavalli/azure-aks-kubernetes-masterclass,,0,0,NO LICENSE,HCL,"{'HCL': 53.54, 'Java': 42.17, 'HTML': 2.19, 'Shell': 1.64, 'Dockerfile': 0.47}"
sagarpawar123/hello-world,Test  Website,0,0,NO LICENSE,HCL,{'HCL': 100.0}
knoldus/Terraform-script-to-create-resouregroup-and-acr,This template helps you to create acr using terrafrom script,0,0,NO LICENSE,HCL,{'HCL': 100.0}
girishbm4567/terraform-master,To learn terraform,0,0,NO LICENSE,HCL,"{'HCL': 97.97, 'Shell': 2.03}"
suresh0106/multiple-VMs-Deployment,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
NoPanicBanick/iac-banicry-aks,Infrastructure as code for standing up my aks cluster in azure,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Abdulrahman-Alpha/terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ptsaran/saran,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
jatinbhalla/janbatch,,0,20,NO LICENSE,HCL,"{'HCL': 90.52, 'Java': 9.34, 'Rich Text Format': 0.14}"
Gitlearning1847/Azure-vm-terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
rocketstack-matt/feedme.email,,0,1,NO LICENSE,HCL,"{'HCL': 53.11, 'Java': 46.89}"
absandell/azure-virtual-network-demo,Demonstration of VNet Creation in Terraform for Azure Cloud Environment,0,0,MIT License,HCL,{'HCL': 100.0}
johnnyarteaga/AzureDevopsPipelines,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
thuneby/Orchestrator,A lightweight event-based orchestrator in .Net Core,0,0,Other,C#,"{'C#': 85.02, 'JavaScript': 6.99, 'HTML': 3.61, 'CSS': 1.8, 'Dockerfile': 1.77, 'HCL': 0.48, 'Gherkin': 0.2, 'TSQL': 0.15}"
arshadwhoami/Assignments,,0,0,NO LICENSE,HCL,"{'HCL': 86.9, 'Python': 6.73, 'PowerShell': 6.37}"
onkar945/demo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
shishwath/myrepo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
rabanedo/azure-cp2,Despliegue Azure AKS con Terraform + Ansible,0,0,Apache License 2.0,HCL,{'HCL': 100.0}
JFolberth/Azure_IaC_Flavors,Open source repository to help others learn about IaC and the various flavors,4,3,MIT License,HCL,"{'HCL': 58.13, 'Bicep': 29.19, 'C#': 11.29, 'Dockerfile': 1.39}"
jchancellor-ms/infrastructure-labs,Azure Infrastructure test-labs.  Restructuring layout,0,0,NO LICENSE,HCL,"{'HCL': 58.35, 'PowerShell': 41.15, 'Shell': 0.49}"
a-z-unity/terraform-self-containing-cloud-provisioning,IoC example,0,0,NO LICENSE,HCL,{'HCL': 100.0}
chrisbuckleycode/cloud-devops-azure,"Azure Terraform. Larger projects have own repo, everything else here",0,0,MIT License,HCL,{'HCL': 100.0}
ulc0/csels-mlops-dev,devv2 mlops template,0,0,NO LICENSE,Python,"{'Python': 58.59, 'HCL': 41.41}"
Sumit016/Cloud_Tasks,,2,0,NO LICENSE,HCL,"{'HCL': 85.79, 'PowerShell': 9.91, 'Shell': 4.29}"
cassucena/pipeline-terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hmcts/cpp-terraform-functionapp-deployment,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
yogikondeboina/git-push,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
oguzhanaydogan/terraform-lb-phonebook-app,,0,0,NO LICENSE,HCL,"{'HCL': 43.93, 'Python': 34.49, 'HTML': 19.82, 'Shell': 1.75}"
Snwhite7/TerraformBasics,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
HellBuoyIshh/Apexon,Apexon,0,0,NO LICENSE,HCL,{'HCL': 100.0}
yhyakuna/vault-demos,HashiCorp Vault demo assets,0,0,NO LICENSE,HCL,"{'HCL': 76.12, 'Shell': 23.88}"
mattvbv/tf-module-azure-aks,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
julienLemarie/SdvGaming,,1,0,NO LICENSE,C#,"{'C#': 70.37, 'HTML': 20.57, 'HCL': 6.5, 'CSS': 2.16, 'JavaScript': 0.4}"
caotritran/Terraform_Azure_CDN,,0,0,NO LICENSE,HCL,"{'HCL': 55.45, 'Python': 44.55}"
raedrizk/ansible-terraform-demos,,2,0,MIT License,HCL,"{'HCL': 67.98, 'Jinja': 30.01, 'Shell': 2.01}"
drcrook1/databricks_ml_data_ops_2023,Updated version of my older ML Ops on databricks repo but modernized.  Things have just changed a lot over the years and the old one is not as relevent any more.,0,0,MIT License,HCL,"{'HCL': 38.87, 'Shell': 36.69, 'Bicep': 24.44}"
Nyksson/JabbaDabbaLabb,labb,0,0,NO LICENSE,JavaScript,"{'JavaScript': 60.0, 'HCL': 32.49, 'Pug': 5.35, 'CSS': 2.16}"
Thess-tech/web-app,,0,0,NO LICENSE,JavaScript,"{'JavaScript': 60.12, 'HCL': 32.34, 'Pug': 5.37, 'CSS': 2.17}"
marols97/-org-repo-,,0,0,NO LICENSE,HCL,"{'HCL': 57.8, 'JavaScript': 33.74, 'Dockerfile': 4.23, 'Pug': 3.01, 'CSS': 1.22}"
nuncomputing/terraform-azure-static-website-module-manifests,,0,0,NO LICENSE,HCL,"{'HCL': 91.5, 'HTML': 8.5}"
tatsuryu/azure-tf-vm,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hmcts/aks-sds-deploy,,3,5,NO LICENSE,HCL,"{'HCL': 72.49, 'Shell': 27.51}"
elfilado/Infra,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
